225 | 0.2
870 | 0.8411
80 | 0.6148
477 | 0.2183
845 | 0.5566
555 | 1.4815
924 | 0.1887
540 | 1.8072
998 | 0.5102
46 | 0.7782
280 | 1.0101
340 | 0.0857
439 | 3.8126
815 | 0.0702
691 | 1.2599
583 | 0.1984
622 | 1.3889
26 | 0.3185
93 | 0.4464
716 | 13.4058
932 | 0.1629
739 | 1.6925
681 | 1.6892
554 | 3.2864
228 | 0.2222
56 | 0.2841
631 | 0.0724
339 | 0.1025
618 | 0.1133
764 | 0.265
652 | 0.3986
567 | 0.1342
724 | 0.1965
696 | 0.2199
174 | 0.2347
624 | 0.5102
353 | 0.3158
741 | 0.8085
608 | 0.4559
455 | 0.3353
637 | 2.581
835 | 0.129
433 | 0.0893
382 | 0.2268
367 | 0.0242
423 | 0.569
802 | 0.438
695 | 0.2821
28 | 0.6483
939 | 0.9908
381 | 0.0321
663 | 0.0901
417 | 0.0295
27 | 0.3204
215 | 0.2687
470 | 0.0344
471 | 0.1202
793 | 0.1388
625 | 0.2322
58 | 0.8846
814 | 0.5428
402 | 0.0906
946 | 0.2089
575 | 0.0328
92 | 0.7512
320 | 0.0765
123 | 0.0315
256 | 0.0943
726 | 0.0312
177 | 0.6981
431 | 0.5254
90 | 0.524
879 | 0.239
72 | 0.1142
150 | 0.2874
776 | 0.2991
870 | 0.2804
369 | 0.1708
111 | 0.2072
850 | 0.2163
273 | 0.2923
977 | 0.2719
555 | 12.5926
924 | 9.6226
540 | 15.3614
998 | 25.5102
441 | 55.0562
46 | 1.1673
280 | 1.0101
340 | 0.1714
549 | 0.055
900 | 0.3497
368 | 0.3021
282 | 0.1808
191 | 0.5348
739 | 0.2901
393 | 0.6873
764 | 0.0994
567 | 0.0537
724 | 0.0982
624 | 0.085
353 | 0.1974
741 | 0.5198
608 | 0.2736
455 | 0.0258
637 | 0.2101
835 | 0.2903
382 | 0.1134
367 | 0.0484
423 | 0.7587
802 | 0.0365
78 | 0.2049
695 | 0.0846
939 | 0.4246
381 | 0.3213
417 | 0.0886
27 | 0.032
215 | 0.0336
470 | 0.0344
471 | 0.1442
793 | 2.8873
625 | 0.4353
58 | 0.0769
814 | 0.0319
402 | 0.151
946 | 0.1045
32 | 0.3597
575 | 0.2627
92 | 0.4069
123 | 0.3146
256 | 0.0629
726 | 0.3438
555 | 0.2963
924 | 0.1887
340 | 0.1714
918 | 0.177
341 | 0.0565
263 | 0.1721
462 | 0.2101
83 | 0.722
621 | 0.578
996 | 0.278
706 | 0.1311
739 | 0.0967
180 | 0.6289
724 | 0.0655
835 | 0.0968
382 | 0.0283
470 | 0.0344
793 | 0.0278
946 | 0.0522
320 | 0.0382
723 | 0.1908
196 | 0.2283
47 | 0.2732
71 | 0.1678
817 | 0.159
758 | 0.1247
620 | 0.1986
340 | 0.0857
341 | 0.1131
549 | 0.0275
866 | 0.1916
382 | 0.0283
663 | 0.03
625 | 0.029
256 | 0.0314
196 | 0.2283
71 | 0.0839
620 | 0.0993
480 | 0.4167
340 | 0.0857
815 | 0.2107
549 | 0.0275
422 | 0.3559
996 | 0.0695
932 | 0.0814
12 | 0.1006
56 | 0.142
631 | 0.0724
276 | 0.1041
814 | 0.0319
758 | 0.1247
620 | 0.0993
340 | 0.0857
815 | 0.0702
691 | 0.0663
16 | 0.2427
890 | 0.625
567 | 0.0268
470 | 0.0344
879 | 0.0797
870 | 0.0935
751 | 0.2597
924 | 0.1887
196 | 0.1142
47 | 0.1366
71 | 0.1678
189 | 0.3937
340 | 0.0857
815 | 0.2107
691 | 0.0663
549 | 0.0275
622 | 0.2778
438 | 0.8511
996 | 0.139
557 | 0.3891
23 | 0.7968
231 | 0.4184
328 | 0.4717
739 | 0.0484
272 | 0.4219
56 | 0.2841
567 | 0.0268
624 | 0.0567
455 | 0.0258
637 | 0.06
215 | 0.0336
471 | 0.024
402 | 0.0302
879 | 0.0797
357 | 0.3003
196 | 0.2283
47 | 0.2732
71 | 0.1678
497 | 0.33
97 | 0.2967
521 | 0.3534
14 | 0.5102
956 | 0.3984
340 | 0.2571
691 | 0.1326
549 | 0.0275
16 | 0.7282
890 | 0.625
866 | 0.1916
467 | 0.0941
221 | 0.2257
739 | 0.3385
702 | 0.4082
56 | 0.4261
637 | 0.03
802 | 0.073
470 | 0.0344
793 | 0.0278
625 | 0.029
814 | 0.0319
402 | 0.0302
575 | 0.0328
80 | 0.2049
723 | 0.1908
845 | 0.3711
751 | 0.2597
357 | 0.6006
196 | 0.3425
47 | 0.2732
71 | 0.1678
635 | 0.2268
817 | 0.159
497 | 0.33
86 | 0.289
97 | 0.2967
521 | 0.3534
189 | 0.3937
982 | 0.6309
486 | 0.6369
956 | 0.3984
758 | 0.2494
620 | 0.1986
340 | 0.2571
22 | 0.1121
341 | 0.3392
583 | 0.1984
549 | 0.0275
629 | 0.3584
910 | 1.0638
368 | 0.3021
906 | 0.1372
996 | 0.3475
887 | 0.2288
467 | 0.1881
739 | 0.1934
702 | 0.8163
805 | 0.5952
180 | 0.6289
107 | 0.2695
652 | 0.0997
567 | 0.0268
724 | 0.0982
696 | 0.0314
624 | 0.0283
608 | 0.0304
637 | 0.03
835 | 0.129
433 | 0.0595
382 | 0.0283
695 | 0.0282
381 | 0.0321
663 | 0.03
215 | 0.0336
471 | 0.0721
625 | 0.029
402 | 0.0604
92 | 0.0313
123 | 0.0629
256 | 0.0629
726 | 0.0625
540 | 0.3012
482 | 0.5155
47 | 0.1366
71 | 0.0839
142 | 1.0638
189 | 0.7874
758 | 0.2494
620 | 0.1986
340 | 0.0857
549 | 0.0275
866 | 0.1916
741 | 0.0289
470 | 0.0688
471 | 0.0721
123 | 0.0315
723 | 0.1908
845 | 0.1855
196 | 0.1142
817 | 0.318
620 | 0.0993
340 | 0.0857
996 | 0.2085
866 | 0.1916
696 | 0.0314
455 | 0.0258
802 | 0.0365
471 | 0.024
793 | 0.0555
196 | 0.2283
620 | 0.1986
340 | 0.1714
866 | 0.1916
624 | 0.0283
78 | 0.0342
939 | 0.2123
575 | 0.0328
845 | 0.1855
196 | 0.1142
340 | 0.0857
866 | 0.1916
56 | 0.142
741 | 0.0289
417 | 0.0295
215 | 0.0336
196 | 0.1142
758 | 0.1247
620 | 0.0993
340 | 0.0857
620 | 0.1986
340 | 0.0857
340 | 0.2571
340 | 0.0857
340 | 0.0857
340 | 0.0857
357 | 0.3003
340 | 0.0857
382 | 0.0283
340 | 0.0857
340 | 0.0857
215 | 0.0336
320 | 0.0382
340 | 0.0857
381 | 0.0321
340 | 0.1714
340 | 0.0857
340 | 0.0857
282 | 0.1808
467 | 0.0941
739 | 0.0484
765 | 0.0582
960 | 0.1524
674 | 0.1739
841 | 0.1464
682 | 0.2611
340 | 0.0857
552 | 0.3876
421 | 0.349
263 | 0.1721
549 | 0.0275
376 | 0.1669
795 | 0.5988
26 | 0.3185
282 | 0.0904
239 | 0.7937
866 | 0.1916
893 | 0.6452
279 | 0.3704
187 | 0.0813
532 | 0.0866
249 | 0.0869
590 | 0.1022
618 | 0.1133
206 | 0.2004
455 | 0.0258
367 | 0.0242
663 | 0.03
470 | 0.0344
726 | 0.0312
897 | 0.0991
481 | 0.1203
340 | 0.0857
765 | 0.0582
340 | 0.0857
340 | 0.0857
221 | 0.2257
607 | 0.1934
784 | 0.365
275 | 0.2222
701 | 0.2012
291 | 0.0553
171 | 0.1416
449 | 0.1372
431 | 0.0876
379 | 0.3497
225 | 0.6
870 | 0.3738
340 | 0.0857
851 | 0.0754
340 | 0.2571
341 | 0.0565
999 | 0.1094
503 | 0.2347
93 | 0.2232
12 | 0.1006
805 | 0.5952
224 | 0.565
490 | 0.4815
879 | 0.0797
976 | 0.1714
870 | 0.0935
555 | 0.1481
340 | 0.0857
340 | 0.0857
340 | 0.0857
340 | 0.0857
340 | 0.1714
341 | 0.2261
756 | 0.2899
93 | 1.3393
784 | 0.2433
197 | 0.2506
291 | 0.1106
5 | 0.4274
249 | 0.0869
516 | 0.0523
449 | 0.1372
431 | 0.2627
90 | 0.2994
879 | 0.239
379 | 0.3497
399 | 0.1074
158 | 0.1953
72 | 0.1142
976 | 0.1714
776 | 0.0997
380 | 0.2522
481 | 0.1203
870 | 0.1869
80 | 0.4098
845 | 0.3711
340 | 0.1714
63 | 0.2591
549 | 0.0825
467 | 0.1881
221 | 0.4515
739 | 0.0484
291 | 0.1106
772 | 0.3584
248 | 0.0675
249 | 0.1738
194 | 0.0749
516 | 0.0523
802 | 0.0365
449 | 0.1372
431 | 0.0876
399 | 0.2148
531 | 0.1808
72 | 0.1142
976 | 0.1714
481 | 0.1203
340 | 0.0857
282 | 0.0904
131 | 0.0945
340 | 0.0857
815 | 0.0702
462 | 0.2101
999 | 0.1094
932 | 0.0814
470 | 0.0344
431 | 0.0876
879 | 0.0797
379 | 0.0699
721 | 0.1073
870 | 0.0935
340 | 0.0857
84 | 0.7519
450 | 1.4493
706 | 0.2621
187 | 0.1626
695 | 0.0282
379 | 0.0699
340 | 0.0857
340 | 0.0857
340 | 0.0857
721 | 0.1073
340 | 0.0857
340 | 0.0857
490 | 0.1605
340 | 0.0857
340 | 0.0857
481 | 0.1203
340 | 0.0857
691 | 0.0663
636 | 0.1192
872 | 0.0776
809 | 0.1229
291 | 0.0553
885 | 0.1672
367 | 0.0242
471 | 0.024
72 | 0.1142
721 | 0.1073
340 | 0.0857
825 | 0.0887
340 | 0.0857
22 | 0.1121
691 | 0.0663
63 | 0.1295
549 | 0.0825
804 | 0.346
282 | 0.0904
198 | 0.2959
932 | 0.0814
228 | 0.2222
636 | 0.1192
275 | 0.1111
701 | 0.2012
632 | 0.0589
619 | 0.1359
248 | 0.0675
536 | 0.0656
516 | 0.0523
316 | 0.1267
764 | 0.0662
741 | 0.0289
835 | 0.0323
367 | 0.0242
27 | 0.032
470 | 0.0344
793 | 0.0278
256 | 0.0314
726 | 0.0312
177 | 0.1745
90 | 0.0749
879 | 0.0797
379 | 0.0699
682 | 0.1305
721 | 0.1073
976 | 0.0857
150 | 0.1437
776 | 0.0997
380 | 0.1261
555 | 0.2963
340 | 0.0857
341 | 0.0565
549 | 0.0275
231 | 0.4184
56 | 0.142
872 | 0.0776
235 | 0.1873
246 | 0.1062
275 | 0.1111
136 | 0.1238
5 | 0.1425
532 | 0.0866
848 | 0.0631
249 | 0.0869
891 | 0.1742
724 | 0.0327
835 | 0.0323
433 | 0.0298
663 | 0.03
417 | 0.0295
471 | 0.024
402 | 0.0302
726 | 0.0312
449 | 0.1372
431 | 0.0876
879 | 0.0797
379 | 0.0699
340 | 0.0857
549 | 0.0275
887 | 0.2288
632 | 0.0589
402 | 0.0302
90 | 0.0749
72 | 0.4566
897 | 0.0991
340 | 0.0857
341 | 0.1131
340 | 0.0857
187 | 0.0813
636 | 0.2384
631 | 0.1448
608 | 0.0304
835 | 0.0968
367 | 0.0242
381 | 0.0321
27 | 0.032
471 | 0.024
123 | 0.0315
379 | 0.1399
721 | 0.1073
976 | 0.0857
150 | 0.2874
46 | 0.3891
340 | 0.1714
765 | 0.233
752 | 0.5814
225 | 0.2
870 | 0.1869
340 | 0.0857
340 | 0.0857
706 | 0.1311
340 | 0.0857
231 | 0.4184
411 | 0.3571
702 | 0.4082
805 | 0.5952
56 | 0.142
340 | 0.1714
22 | 0.1121
691 | 0.1326
941 | 0.161
341 | 0.1696
220 | 0.33
549 | 0.0275
392 | 0.565
617 | 0.2625
244 | 0.4057
254 | 0.4261
882 | 0.2584
577 | 0.2336
318 | 0.5714
666 | 0.4149
282 | 0.1808
762 | 0.431
996 | 0.0695
962 | 0.2083
467 | 0.0941
221 | 0.2257
198 | 0.2959
191 | 0.5348
739 | 0.0967
12 | 0.1006
393 | 0.1718
180 | 0.6289
490 | 0.1605
774 | 0.1192
636 | 0.1192
928 | 0.1582
872 | 0.0776
631 | 0.0724
235 | 0.1873
765 | 0.0582
732 | 0.1686
246 | 0.1062
55 | 0.1905
290 | 0.2535
712 | 0.0784
709 | 0.2309
551 | 0.1171
826 | 0.068
131 | 0.189
632 | 0.0589
291 | 0.0553
5 | 0.1425
453 | 0.054
339 | 0.1025
285 | 0.2421
937 | 0.2833
248 | 0.0675
848 | 0.0631
360 | 0.2519
801 | 0.0696
249 | 0.1738
405 | 0.1202
929 | 0.1789
73 | 0.2232
143 | 0.3817
564 | 0.2825
372 | 0.2257
836 | 0.1013
590 | 0.2045
618 | 0.2265
8 | 0.1143
891 | 0.1742
854 | 0.2128
194 | 0.0749
516 | 0.0523
764 | 0.0331
724 | 0.0327
696 | 0.0314
174 | 0.088
624 | 0.0283
741 | 0.0289
608 | 0.0608
835 | 0.0323
433 | 0.0595
695 | 0.0282
381 | 0.0321
663 | 0.03
417 | 0.0591
470 | 0.0344
471 | 0.024
793 | 0.0278
625 | 0.058
814 | 0.0319
402 | 0.0302
946 | 0.0261
256 | 0.0314
726 | 0.0312
177 | 0.349
449 | 0.1372
431 | 0.0876
90 | 0.1497
879 | 0.1594
379 | 0.0699
682 | 0.1305
399 | 0.1074
531 | 0.1808
72 | 0.3425
721 | 0.2146
976 | 0.0857
150 | 0.1437
776 | 0.0997
897 | 0.1982
380 | 0.1261
870 | 0.0935
441 | 1.1236
186 | 1.0
480 | 0.4167
241 | 0.9091
370 | 3.2258
340 | 0.0857
549 | 0.0825
467 | 0.0941
724 | 0.0655
433 | 0.0298
663 | 0.03
471 | 0.0481
256 | 0.0314
340 | 0.0857
421 | 0.1745
531 | 0.1808
340 | 0.0857
815 | 0.0702
941 | 0.161
341 | 0.0565
549 | 0.0275
462 | 0.2101
882 | 0.2584
756 | 0.5797
996 | 0.0695
887 | 0.1144
467 | 0.0941
739 | 0.0484
56 | 0.142
712 | 0.0784
826 | 0.068
131 | 0.0945
632 | 0.0589
291 | 0.0553
339 | 0.1025
848 | 0.0631
415 | 0.1199
516 | 0.0523
724 | 0.0327
624 | 0.0283
608 | 0.0608
802 | 0.0365
381 | 0.0321
470 | 0.0344
256 | 0.0314
726 | 0.0312
177 | 0.5236
431 | 0.1751
90 | 0.1497
379 | 0.0699
682 | 0.1305
399 | 0.1074
72 | 0.1142
721 | 0.1073
150 | 0.1437
776 | 0.0997
897 | 0.0991
870 | 0.1869
924 | 0.1887
340 | 0.0857
549 | 0.055
282 | 0.0904
996 | 0.0695
887 | 0.1144
567 | 0.0268
835 | 0.0323
471 | 0.024
726 | 0.0312
90 | 0.0749
379 | 0.0699
776 | 0.0997
480 | 0.4167
340 | 0.0857
174 | 0.0587
624 | 0.0283
741 | 0.0289
608 | 0.0304
433 | 0.0298
382 | 0.0283
367 | 0.0242
28 | 0.2431
381 | 0.0321
417 | 0.0295
470 | 0.0344
814 | 0.0319
946 | 0.0261
92 | 0.0313
256 | 0.0314
555 | 0.1481
340 | 0.0857
340 | 0.0857
341 | 0.0565
549 | 0.0275
739 | 0.0484
636 | 0.1192
290 | 0.1267
453 | 0.1079
536 | 0.0656
516 | 0.1045
340 | 0.1714
549 | 0.0275
784 | 0.1217
408 | 0.1297
340 | 0.0857
341 | 0.0565
887 | 0.1144
932 | 0.0814
765 | 0.0582
440 | 0.1064
841 | 0.1464
752 | 0.1938
784 | 0.1217
453 | 0.054
724 | 0.0327
470 | 0.0344
402 | 0.0302
340 | 0.0857
90 | 0.0749
776 | 0.0997
340 | 0.0857
815 | 0.0702
22 | 0.1121
691 | 0.0663
941 | 0.161
361 | 1.2658
781 | 0.1348
220 | 0.33
549 | 0.055
629 | 0.3584
930 | 0.4902
244 | 0.2028
999 | 0.1094
882 | 0.2584
26 | 0.3185
804 | 0.346
661 | 0.1443
503 | 0.2347
996 | 0.0695
962 | 0.2083
851 | 0.0754
467 | 0.0941
221 | 0.2257
757 | 0.9174
932 | 0.0814
487 | 0.3077
490 | 0.1605
344 | 0.2273
187 | 0.0813
636 | 0.1192
928 | 0.1582
461 | 0.2128
991 | 0.2463
607 | 0.1934
872 | 0.0776
528 | 0.2083
130 | 0.1403
631 | 0.0724
501 | 0.1143
785 | 0.2179
128 | 0.1225
276 | 0.1041
235 | 0.1873
765 | 0.1165
960 | 0.1524
732 | 0.1686
440 | 0.1064
734 | 0.3106
674 | 0.3478
203 | 0.4348
841 | 0.1464
110 | 0.2849
246 | 0.1062
55 | 0.1905
825 | 0.0887
260 | 0.2899
176 | 0.2404
752 | 0.1938
784 | 0.1217
290 | 0.1267
268 | 0.3185
712 | 0.0784
365 | 0.1862
197 | 0.2506
275 | 0.1111
54 | 0.2088
701 | 0.2012
709 | 0.2309
408 | 0.1297
551 | 0.1171
826 | 0.068
131 | 0.0945
686 | 0.0909
632 | 0.0589
136 | 0.1238
619 | 0.1359
985 | 0.1631
809 | 0.1229
519 | 0.1079
610 | 0.3534
291 | 0.1106
5 | 0.1425
532 | 0.0866
654 | 0.4878
105 | 0.3279
885 | 0.1672
388 | 0.3175
772 | 0.3584
453 | 0.054
339 | 0.1025
285 | 0.2421
60 | 0.1309
937 | 0.2833
248 | 0.135
848 | 0.1892
360 | 0.2519
801 | 0.0696
249 | 0.0869
536 | 0.1311
405 | 0.1202
415 | 0.1199
310 | 0.3937
929 | 0.1789
50 | 0.1245
73 | 0.2232
831 | 0.1825
564 | 0.2825
458 | 0.2513
372 | 0.2257
836 | 0.1013
775 | 0.3521
590 | 0.1022
618 | 0.2265
8 | 0.1143
891 | 0.1742
854 | 0.2128
194 | 0.0749
206 | 0.2004
516 | 0.0523
316 | 0.1267
171 | 0.1416
567 | 0.0268
724 | 0.0327
608 | 0.0304
835 | 0.0323
433 | 0.0298
367 | 0.0484
802 | 0.073
78 | 0.0342
27 | 0.032
215 | 0.0336
471 | 0.024
793 | 0.0278
814 | 0.0319
32 | 0.04
256 | 0.0314
177 | 0.1745
431 | 0.0876
90 | 0.0749
879 | 0.1594
379 | 0.0699
682 | 0.1305
399 | 0.1074
531 | 0.1808
72 | 0.1142
721 | 0.1073
976 | 0.0857
776 | 0.0997
897 | 0.0991
380 | 0.1261
870 | 0.0935
924 | 0.1887
540 | 0.3012
47 | 0.2732
71 | 0.3356
86 | 0.8671
758 | 0.2494
620 | 0.1986
46 | 0.7782
340 | 0.0857
340 | 0.1714
815 | 0.1404
22 | 0.1121
400 | 0.3704
691 | 0.2653
941 | 0.161
646 | 0.1984
341 | 0.2261
583 | 0.1984
63 | 0.1295
983 | 0.6682
549 | 0.0825
500 | 0.4444
622 | 0.2778
617 | 0.2625
244 | 0.2028
254 | 0.142
234 | 0.2336
306 | 0.2024
999 | 0.1094
900 | 0.3497
83 | 0.361
882 | 0.1292
368 | 0.3021
577 | 0.2336
26 | 0.3185
621 | 0.578
804 | 0.692
530 | 0.5882
450 | 0.7246
282 | 0.1808
728 | 0.4854
422 | 0.3559
962 | 0.2083
706 | 0.1311
866 | 0.1916
93 | 0.2232
326 | 0.6024
198 | 0.2959
932 | 0.2443
739 | 0.2418
958 | 0.738
12 | 0.1006
490 | 0.1605
344 | 0.2273
774 | 0.1192
187 | 0.1626
636 | 0.2384
928 | 0.1582
872 | 0.0776
528 | 0.2083
130 | 0.1403
631 | 0.1448
276 | 0.2081
765 | 0.1165
732 | 0.1686
734 | 0.3106
246 | 0.1062
55 | 0.1905
825 | 0.0887
784 | 0.1217
268 | 0.3185
712 | 0.1567
365 | 0.3724
709 | 0.2309
826 | 0.068
131 | 0.0945
632 | 0.0589
136 | 0.2475
519 | 0.1079
291 | 0.0553
878 | 0.2309
105 | 0.3279
453 | 0.1619
848 | 0.0631
801 | 0.1392
836 | 0.1013
590 | 0.2045
618 | 0.2265
8 | 0.1143
854 | 0.2128
194 | 0.1498
206 | 0.2004
516 | 0.1045
316 | 0.1267
764 | 0.0331
696 | 0.0314
624 | 0.0283
741 | 0.0289
455 | 0.0516
382 | 0.0283
802 | 0.073
695 | 0.0282
470 | 0.0344
793 | 0.0278
814 | 0.0319
946 | 0.0261
726 | 0.0312
90 | 0.0749
399 | 0.1074
150 | 0.1437
380 | 0.1261
80 | 0.2049
845 | 0.1855
751 | 0.2597
540 | 0.6024
91 | 0.2632
186 | 1.0
46 | 0.3891
340 | 0.0857
815 | 0.0702
22 | 0.1121
549 | 0.0275
254 | 0.2841
999 | 0.1094
291 | 0.0553
316 | 0.1267
449 | 0.1372
431 | 0.1751
90 | 0.0749
879 | 0.0797
531 | 0.1808
976 | 0.1714
897 | 0.1982
870 | 0.0935
340 | 0.1714
341 | 0.1131
655 | 0.4808
549 | 0.0275
93 | 0.2232
12 | 0.1006
411 | 0.3571
393 | 0.1718
228 | 0.2222
470 | 0.0344
177 | 0.1745
431 | 0.0876
90 | 0.0749
879 | 0.0797
379 | 0.0699
158 | 0.1953
976 | 0.0857
150 | 0.1437
870 | 0.0935
340 | 0.0857
177 | 0.349
776 | 0.0997
897 | 0.1982
340 | 0.0857
341 | 0.0565
781 | 0.1348
629 | 0.3584
822 | 1.3889
785 | 0.2179
276 | 0.1041
131 | 0.0945
280 | 0.5051
340 | 0.0857
340 | 0.0857
815 | 0.1404
63 | 0.1295
254 | 0.142
999 | 0.1094
890 | 0.625
765 | 0.1165
732 | 0.3373
674 | 0.1739
712 | 0.0784
801 | 0.0696
618 | 0.1133
194 | 0.0749
471 | 0.024
340 | 0.0857
341 | 0.0565
765 | 0.0582
340 | 0.0857
617 | 0.2625
802 | 0.0365
340 | 0.0857
996 | 0.0695
764 | 0.0331
624 | 0.0567
741 | 0.0578
455 | 0.0258
637 | 0.03
382 | 0.0567
215 | 0.0672
471 | 0.024
625 | 0.058
946 | 0.0522
340 | 0.0857
815 | 0.1404
691 | 0.0663
341 | 0.1131
549 | 0.0275
622 | 0.2778
234 | 0.2336
26 | 0.3185
722 | 0.2179
282 | 0.0904
962 | 0.4167
668 | 0.1972
467 | 0.2822
12 | 0.2012
445 | 0.241
53 | 0.6452
636 | 0.1192
872 | 0.0776
960 | 0.1524
131 | 0.0945
532 | 0.0866
453 | 0.054
60 | 0.1309
618 | 0.1133
381 | 0.0321
27 | 0.032
177 | 0.1745
879 | 0.0797
340 | 0.0857
340 | 0.0857
340 | 0.1714
815 | 0.0702
22 | 0.1121
691 | 0.0663
341 | 0.1131
63 | 0.2591
781 | 0.1348
220 | 0.33
549 | 0.0275
254 | 0.142
234 | 0.2336
999 | 0.1094
368 | 0.3021
6 | 0.5464
577 | 0.4673
778 | 0.639
282 | 0.1808
906 | 0.2743
503 | 0.2347
522 | 0.5405
996 | 0.0695
557 | 0.3891
962 | 0.2083
931 | 0.361
887 | 0.1144
467 | 0.0941
93 | 0.4464
932 | 0.0814
739 | 0.0967
958 | 0.369
435 | 0.495
228 | 0.2222
56 | 0.142
490 | 0.1605
53 | 0.6452
187 | 0.0813
130 | 0.1403
235 | 0.1873
765 | 0.0582
841 | 0.1464
246 | 0.1062
963 | 0.4902
784 | 0.1217
712 | 0.0784
701 | 0.2012
408 | 0.1297
826 | 0.068
131 | 0.0945
136 | 0.1238
619 | 0.1359
291 | 0.0553
532 | 0.0866
453 | 0.054
339 | 0.2049
248 | 0.0675
848 | 0.0631
801 | 0.2088
249 | 0.0869
536 | 0.0656
590 | 0.1022
8 | 0.1143
516 | 0.0523
724 | 0.0327
353 | 0.0395
608 | 0.0304
433 | 0.0298
382 | 0.0283
381 | 0.0321
417 | 0.0295
27 | 0.032
215 | 0.0336
470 | 0.0344
471 | 0.024
123 | 0.0315
256 | 0.0314
726 | 0.0625
177 | 0.6981
449 | 0.1372
431 | 0.0876
90 | 0.0749
879 | 0.0797
399 | 0.1074
72 | 0.1142
721 | 0.1073
150 | 0.1437
776 | 0.0997
897 | 0.0991
481 | 0.1203
870 | 0.0935
751 | 0.2597
555 | 0.1481
482 | 0.5155
47 | 0.1366
71 | 0.3356
817 | 0.159
86 | 0.289
956 | 0.3984
923 | 0.5882
758 | 0.2494
495 | 0.9901
340 | 0.0857
941 | 0.161
340 | 0.0857
887 | 0.2288
932 | 0.0814
12 | 0.1006
960 | 0.1524
732 | 0.1686
440 | 0.1064
632 | 0.0589
